candidate_index,segment,timestamp,t_in_c,t_iw_c,t_ow_c,r_in_iw,r_iw_ow,r_ow_oa,r_in_oa,c_in,c_w,alpha_ghi_outer_wall,alpha_ghi_inner_wall
11,train,2018-08-08 02:35:00,0.0008685726416073478,0.004890812399680771,0.0076869034346739844,0.00014362460263755134,0.00032809318791412524,0.0019081104185771872,0.0016826699278717488,0.382692115926649,0.5266813164906983,0.017783832983472456,0.01663067939536823
11,train,2018-08-08 02:40:00,0.0008695292160088343,0.004805554637591969,0.007563108839108109,0.00014362346715605576,0.000327944437081369,0.0019072731413396107,0.0016826699230920385,0.38264760403668424,0.5266572962745848,0.017783778336492435,0.016630673637613117
11,train,2018-08-08 02:45:00,0.0008703976563741594,0.004715861127088613,0.00743162525452981,0.00014362255343260957,0.00032780088229654463,0.0019063641696926796,0.0016826699158955089,0.382604642846799,0.5266279828196498,0.0177837348425175,0.016630661533347756
11,train,2018-08-08 02:50:00,0.0008711945461329111,0.004622648191333886,0.007293725507787941,0.00014362184513762934,0.0003276629285855846,0.0019053824406425883,0.0016826698583536997,0.38256338151646363,0.5265928868449384,0.017783701340553935,0.01663064072597181
11,train,2018-08-08 02:55:00,0.0008719346399716119,0.004526413620572275,0.007150262293001663,0.00014362132234468588,0.0003275309008066759,0.001904327323567814,0.0016826697017086178,0.38252393668191004,0.5265515619552417,0.017783676585109136,0.016630608892919837
11,train,2018-08-08 03:00:00,0.0008726302842053314,0.004427733379823876,0.007002116473149387,0.00014362096178437316,0.000327405050119018,0.0019031986068304436,0.001682669396438654,0.38248639161852355,0.5265036153841819,0.017783659271393328,0.016630563780799138
11,train,2018-08-08 03:05:00,0.000873241856289216,0.004331984131066113,0.006861463608141613,0.00014362072638491048,0.0003272858825960584,0.0019019989454680329,0.0016826689370522344,0.38245119679784195,0.5264483721912809,0.017783648167068147,0.016630503259295985
11,train,2018-08-08 03:10:00,0.0008738150148505461,0.004242779849489553,0.006730075356914802,0.00014362058773268442,0.0003271735626871597,0.001900731085932333,0.0016826683233512835,0.382418546519121,0.526385375606726,0.017783641890708395,0.01663042548613431
11,train,2018-08-08 03:15:00,0.0008743810189511108,0.004160755498771677,0.0066076532635190146,0.0001436205201548412,0.00032706800926494826,0.0018993981922018057,0.0016826675535244221,0.3823884810798694,0.5263143618035107,0.017783639028002597,0.016630328979506045
11,train,2018-08-08 03:20:00,0.0008749558164507143,0.004085248945296256,0.00649323638136159,0.00014362049841794652,0.00032696898648555765,0.0018980038689485627,0.0016826666225351473,0.38236093789686365,0.526235252680145,0.017783638213335427,0.016630212657513077
11,train,2018-08-08 03:25:00,0.000875542387117247,0.004015349949421225,0.006385837601327473,0.00014362049718368754,0.00032687617758804814,0.0018965521210613833,0.0016826655228102936,0.3823357940680103,0.526148133374955,0.01778363819236754,0.016630075835709426
11,train,2018-08-08 03:30:00,0.000876135107953595,0.003950225142688889,0.006284612001258351,0.00014362049137821452,0.00032678923378015275,0.001895047287225221,0.0016826642454631615,0.3823128960548515,0.5260532257822722,0.017783637860458935,0.016629918201421814
11,train,2018-08-08 03:35:00,0.0008767232074804647,0.0038891969572714727,0.006188862691493704,0.00014362045693232865,0.00032670780493886223,0.0018934939838728632,0.0016826627815649587,0.3822920803295148,0.525950860807091,0.017783636280868226,0.016629739776609306
11,train,2018-08-08 03:40:00,0.0008772942508782015,0.0038316954380926936,0.006098026565243455,0.00014362037151175282,0.00032663155202788344,0.0018918970012326108,0.0016826611227137233,0.3822731812660032,0.5258414591035976,0.01778363268899564,0.01662954087684901
11,train,2018-08-08 03:45:00,0.0008778352603676477,0.0037772818874583797,0.006011636886161515,0.00014362021510460515,0.0003265601554568879,0.0018902612446363566,0.0016826592616485466,0.38225603937522196,0.5257255078823448,0.017783626486562454,0.016629322066990488
11,train,2018-08-08 03:50:00,0.0008783339017752532,0.0037255912120235375,0.00592929091478733,0.0001436199704206456,0.0003264933177343848,0.0018885916727217067,0.0016826571925678806,0.3822405046058938,0.525603543224938,0.017783617229930337,0.01662908412007418
11,train,2018-08-08 03:55:00,0.0008787790201459949,0.0036763197788470905,0.005850635154700374,0.00014361962311710698,0.0003264307640534877,0.0018868932467661784,0.0016826549113403016,0.38222643822031976,0.5254761341193617,0.01778360461493329,0.01662882797840408
11,train,2018-08-08 04:00:00,0.0008791610030259408,0.003629209631673689,0.0057753573431509105,0.00014361916185594889,0.00032637224121905516,0.0018851708830770098,0.0016826524155713334,0.38221371312655456,0.52534386937523,0.017783588460277062,0.01662855471799262
11,train,2018-08-08 04:05:00,0.0008790790970500314,0.003598351098250412,0.005694496055902111,0.000143618711749608,0.000326319663688234,0.0018834574253273687,0.0016826500227934596,0.3822039900086187,0.5252041068771822,0.017783567868420638,0.016628265703920782
11,train,2018-08-08 04:10:00,0.0008787430047218859,0.0035581850693781323,0.005611091815581978,0.00014361831607732475,0.0003262733303721823,0.0018817649103126327,0.0016826478244689339,0.3821968772502641,0.5250582288952667,0.01778354336927195,0.016627964115264918
11,train,2018-08-08 04:15:00,0.0008782703794219345,0.003518118369005297,0.005532483551358906,0.0001436179844272919,0.0003262331056448712,0.0018800999266667489,0.00168264583231981,0.3821919273326136,0.5249073186125838,0.017783515326811796,0.016627651926066588
11,train,2018-08-08 04:20:00,0.0008777214934176579,0.0034802457473829384,0.005459696917368923,0.00014361770956085307,0.0003261985506547843,0.0018784664446771559,0.0016826440102697608,0.3821886753973405,0.5247524504830797,0.017783484079683814,0.016627330758695803
11,train,2018-08-08 04:25:00,0.0008771221938025067,0.003444489504604718,0.005392015063589408,0.00014361747864112306,0.00032616908402149117,0.0018768671393532032,0.0016826423023079075,0.38218668876368206,0.5245947291838511,0.017783449990766205,0.01662700215678678
11,train,2018-08-08 04:30:00,0.0008764811986412902,0.0034103433773912785,0.0053284886900145725,0.00014361727868021282,0.00032614409261267117,0.0018753039970955648,0.001682640648149397,0.3821855940490725,0.5244352555207701,0.017783413452567214,0.01662666764173332
11,train,2018-08-08 04:35:00,0.0008758118889070689,0.0033765408901143745,0.005268742698058466,0.00014361709415262378,0.00032612291866316884,0.0018737771583280138,0.0016826389758210249,0.38218506318452233,0.5242752709617664,0.017783374936309635,0.0166263286864679
11,train,2018-08-08 04:40:00,0.000875110557782153,0.0033442272737609414,0.005212031388577628,0.0001436169148216621,0.0003261050210138504,0.0018722875601363488,0.0016826372267277595,0.38218486899048537,0.5241156986778612,0.017783334812421545,0.01662598660512856
11,train,2018-08-08 04:45:00,0.0008743709501590133,0.0033127254376573894,0.005157598273697591,0.00014361673300551252,0.0003260899372712189,0.0018708361855902754,0.0016826353488649754,0.3821848367826621,0.5239573834314502,0.017783293466817236,0.016625642706978996
11,train,2018-08-08 04:50:00,0.0008735957623175417,0.003281413207515067,0.005105297698160034,0.0001436165404647645,0.0003260772470948548,0.001869423242556313,0.0016826332876461265,0.38218483418744953,0.5238011577845582,0.01778325130587038,0.01662529821882263
11,train,2018-08-08 04:55:00,0.0008727859698443509,0.0032509425733369818,0.0050548461244969145,0.00014361633130675075,0.0003260666118784839,0.0018680493064595982,0.0016826309965831685,0.3821847663290041,0.523647631046261,0.017783208658237286,0.01662495421785699
11,train,2018-08-08 05:00:00,0.0008719411702297333,0.0032210446521887147,0.005005939779710076,0.00014361610072625929,0.00032605774643636295,0.0018667149078155894,0.0016826284333418449,0.3821845620436365,0.523497324753629,0.017783165837652055,0.016624611712577286
11,train,2018-08-08 05:05:00,0.0008711772718159011,0.0031774033896901865,0.004964887618757116,0.00014361574999564072,0.0003260496543720606,0.0018653978969708025,0.0016826252392921918,0.382184419375006,0.5233536718080031,0.017783124180936888,0.01662427133764494
11,train,2018-08-08 05:10:00,0.0008705398478306476,0.003144608561477829,0.004928869992378297,0.00014361521320536811,0.0003260419628711348,0.0018640929938658643,0.0016826212228281765,0.3821843401042848,0.5232160710496994,0.01778308311012151,0.016623932001710834
11,train,2018-08-08 05:15:00,0.0008699320094363208,0.0031137367047243273,0.004892329316887681,0.00014361444034177053,0.00032603447214145896,0.0018627991240814704,0.0016826162650850074,0.3821843089132522,0.5230842249304866,0.017783042514606873,0.01662359388094749
11,train,2018-08-08 05:20:00,0.0008694163923882945,0.003073779007438723,0.004858938840538021,0.0001436132816374971,0.0003260266104825003,0.0018615020474368948,0.0016826100224614053,0.382184300812285,0.5229596631921268,0.01778300307740133,0.01662325722471137
11,train,2018-08-08 05:25:00,0.0008690064409522018,0.0030405328703685193,0.004827472540860273,0.0001436116450729964,0.00032601818010686336,0.0018601990023628097,0.0016826023638612134,0.38218417748848793,0.5228414310232985,0.01778296429444057,0.01662292120108582
11,train,2018-08-08 05:30:00,0.0008686257962103778,0.0030085867625943134,0.004794760997428454,0.00014360948112618907,0.000326009107073348,0.0018588902590116747,0.0016825932799911943,0.38218382293724756,0.5227288033842404,0.017782925981337544,0.016622585809488253
11,train,2018-08-08 05:35:00,0.0008683125800254942,0.002971348085990968,0.0047639838435010766,0.00014360667106109225,0.00032599908944771865,0.001857569097262248,0.001682582648264299,0.38218299938247263,0.5226220892857665,0.01778288756927495,0.01662225411406122
11,train,2018-08-08 05:40:00,0.0008680416323558134,0.0029380817262177434,0.0047347460089831594,0.00014360316796222208,0.0003259880367133594,0.0018562354241573717,0.0016825705455085235,0.3821815629093613,0.522520472438345,0.017782847050410503,0.016621931828876908
11,train,2018-08-08 05:45:00,0.0008677566270155407,0.0029061652224283635,0.004705358647270103,0.00014359896899387005,0.0003259759309872651,0.0018548910108035597,0.0016825571547815985,0.3821794134661328,0.5224233767413371,0.017782802401863664,0.016621625853114972
11,train,2018-08-08 05:50:00,0.00086743484341785,0.0028749976639086926,0.004676007439733318,0.00014359409808013655,0.00032596279334739863,0.0018535380039333019,0.0016825427215852921,0.3821764772280053,0.5223303909531611,0.01778275168471598,0.01662134265382988
11,train,2018-08-08 05:55:00,0.000867060832924373,0.0028451334012167514,0.004647073346975243,0.00014358860561919826,0.0003259486884872265,0.0018521791683717313,0.0016825275404356724,0.38217272316678386,0.5222411437997541,0.017782693036985767,0.016621087554757687
11,train,2018-08-08 06:00:00,0.0008666250296262974,0.0028165819931906047,0.004618849348968247,0.00014358255764709588,0.00032593369964327543,0.0018508174653573833,0.0016825119227328856,0.3821681425134333,0.5221553591486269,0.0177826247696187,0.016620864506080652
11,train,2018-08-08 06:05:00,0.0008661561186425255,0.002785453279197966,0.004582151254828864,0.00014357596823481405,0.0003259177894088394,0.0018494530635603103,0.0016824959114351411,0.3821625729950922,0.5220732767240529,0.017782545706139883,0.016620675911425645
11,train,2018-08-08 06:10:00,0.0008656574310796273,0.0027496176898966916,0.004536379697670395,0.0001435688782420224,0.0003259010103577929,0.0018480866097229781,0.0016824796356643798,0.38215591114996317,0.5219948831589416,0.017782454725165753,0.01662052241221699
11,train,2018-08-08 06:15:00,0.0008651342458028231,0.0027090431559106364,0.004482588719578994,0.00014356134009601844,0.00032588347739010597,0.0018467187222955964,0.0016824632755882037,0.3821480917284238,0.5219200411665258,0.017782350831249134,0.016620403078740374
11,train,2018-08-08 06:20:00,0.0008645925830276472,0.0026646167070922253,0.004422268960459983,0.00014355340837818694,0.0003258653389171142,0.00184534993292965,0.0016824470334718031,0.3821390803405766,0.5218485472579472,0.01778223318724952,0.01662031561176013
11,train,2018-08-08 06:25:00,0.000864037836102627,0.002617298984512148,0.0043568119416366605,0.0001435451343659251,0.0003258467522997654,0.001843980723414278,0.0016824311126457595,0.3821288632049341,0.5217801800143682,0.017782101164691387,0.01662025653243726
11,train,2018-08-08 06:30:00,0.0008634749344535832,0.0025679078548586946,0.004287402729421463,0.0001435365636175515,0.0003258278676587656,0.0018426115823856383,0.0016824157046348342,0.38211743795980097,0.5217147302614171,0.017781954390959993,0.016620221320650573
11,train,2018-08-08 06:35:00,0.000862911056663854,0.0025176764349218173,0.004214505206782208,0.00014352773288990814,0.0003258088127816935,0.0018412425659686314,0.0016824009660860349,0.3821047908065783,0.5216520117824199,0.017781794600284596,0.016620203790644696
11,train,2018-08-08 06:40:00,0.0008623417596697845,0.00246755082122085,0.004139338797839708,0.0001435186833176388,0.0003257897169286161,0.0018398738062504285,0.0016823870280249275,0.3820909437000151,0.521591790367557,0.017781625673974434,0.01662019733585534
11,train,2018-08-08 06:45:00,0.0008617635576457472,0.002417765217952233,0.004062648156980991,0.0001435094548953301,0.00032577069480399214,0.001838505432676615,0.0016823739925163601,0.38207592929896633,0.5215338395392914,0.01778145212207011,0.016620196291668943
11,train,2018-08-08 06:50:00,0.0008607578868608655,0.002380460632540094,0.003977223906728036,0.0001435006072137941,0.0003257529960682355,0.0018371603932141785,0.0016823625613733894,0.3820616465652084,0.5214762497639501,0.01778127653118006,0.016620196141354324
11,train,2018-08-08 06:55:00,0.0008595520123769717,0.0023358226922194905,0.00388712793433104,0.0001434923411644476,0.00032573708860176643,0.0018358454715105348,0.0016823529032200786,0.3820482600056811,0.5214193717062044,0.017781104398399524,0.016620193126563758
11,train,2018-08-08 07:00:00,0.0008582964005595576,0.0022909405427303862,0.0037989427216418084,0.0001434846913049092,0.0003257231124757784,0.001834562441559371,0.001682344945536918,0.382035811631529,0.5213633268045493,0.017780939362526345,0.016620184145252785
11,train,2018-08-08 07:05:00,0.0008571176635475534,0.00223765244204883,0.0036859290844016034,0.00014347749177713904,0.0003257108015559606,0.0018333059809147489,0.0016823380496034093,0.3820237484592099,0.521309047848991,0.017780784943533905,0.016620166768888486
11,train,2018-08-08 07:10:00,0.0008560561120360168,0.0021680252096995772,0.0035472197036705297,0.00014347060459981754,0.00032570001624751305,0.001832069002301132,0.001682331809502605,0.3820116802638862,0.5212569377318786,0.017780642952800407,0.016620139432379832
11,train,2018-08-08 07:15:00,0.0008551486282236078,0.0020845859671456213,0.003388167507551079,0.00014346390582880693,0.00032569071656897924,0.001830843318304132,0.0016823259708314844,0.38199941207263116,0.5212068427123399,0.017780513532764837,0.016620101610118142
11,train,2018-08-08 07:20:00,0.0008544176246212828,0.001991567608442563,0.0032147686308629086,0.0001434572749505249,0.0003256828891242541,0.0018296201753304907,0.0016823203666077322,0.3819868713580587,0.5211582784871347,0.0177803957857314,0.01662005372813435
11,train,2018-08-08 07:25:00,0.0008538764707580035,0.0018930849449531385,0.0030325196279267197,0.00014345059064409436,0.00032567650185364366,0.0018283906427055232,0.0016823148817028339,0.3819740578035286,0.52111058796518,0.017780288263642308,0.01661999695592852
11,train,2018-08-08 07:30:00,0.0008535345411260373,0.0017926818844290961,0.0028462013833315393,0.0001434437297207132,0.0003256714841635086,0.0018271458561581943,0.0016823094345508518,0.3819610109591052,0.521063032280444,0.01778018929122575,0.01661993296404947
11,train,2018-08-08 07:35:00,0.0008534067557010556,0.001693105385444941,0.00266039414917977,0.00014343656204974264,0.0003256677175171259,0.001825877042282521,0.0016823039660074225,0.3819477741421093,0.5210148565832299,0.01778009669227623,0.01661986320150865
11,train,2018-08-08 07:40:00,0.0008535049517118705,0.0015968630918464148,0.002478364225789909,0.00014342895598853293,0.00032566504898671247,0.0018245758825134915,0.001682298441281123,0.3819344030818767,0.5209652913473528,0.017780007994024842,0.016619788653389315
11,train,2018-08-08 07:45:00,0.000853839731312367,0.0015059383667090534,0.002302995427558814,0.0001434207792388584,0.0003256633005016802,0.0018232344554316882,0.0016822928472168984,0.38192094949311334,0.5209135696678399,0.01777992089298601,0.01661971009034755
11,train,2018-08-08 07:50:00,0.000854422626665044,0.001421962613773307,0.002136854625378356,0.00014341189794695936,0.00032566227809404107,0.0018218451309186215,0.0016822871895980696,0.3819074519099794,0.5208589268047765,0.01777983334751653,0.01661962817042782
11,train,2018-08-08 07:55:00,0.0008552620181561376,0.0013462903268672373,0.001982126932432025,0.00014340218056362863,0.000325661783562359,0.001820400673295525,0.0016822814947847757,0.3818939448180804,0.5208005820328138,0.01777974354923096,0.016619543466739464
11,train,2018-08-08 08:00:00,0.0008563650125605905,0.0012799721821394137,0.001840674572250436,0.00014339149900737124,0.0003256616223258802,0.0018188941830442442,0.0016822758085360968,0.381880453640422,0.5207377381074897,0.017779649890211604,0.01661945646514282
11,train,2018-08-08 08:05:00,0.0008577503930430378,0.0012238200639233122,0.001714309648719507,0.00014337971180186735,0.00032566160957702393,0.0018173183052877437,0.0016822701811562584,0.3818669450105789,0.5206696210419709,0.017779550947289193,0.01661936758152359
11,train,2018-08-08 08:10:00,0.0008594152386673339,0.0011785155441105819,0.0016042999774902105,0.00014336669423599838,0.0003256615831380875,0.0018156664073566483,0.0016822646883145505,0.38185342575996967,0.520595356262116,0.01777944535152871,0.01661927715914308
11,train,2018-08-08 08:15:00,0.000861356748630607,0.0011445677806444622,0.0015116264476930292,0.0001433523375421207,0.0003256614032673633,0.0018139322425793608,0.0016822594251633025,0.3818399028091525,0.5205140252880968,0.0177793318723023,0.016619185443219754
11,train,2018-08-08 08:20:00,0.0008635747715030998,0.001122372492242437,0.0014372060351631258,0.00014333654855583827,0.0003256609534602108,0.001812109774547158,0.0016822545000591352,0.3818263853193649,0.520424639320286,0.0177792093979903,0.016619092635045834
11,train,2018-08-08 08:25:00,0.000866070881451297,0.0011122494809578708,0.001381863455622744,0.00014331925014667192,0.00032566014096449195,0.001810193077028646,0.001682250026935563,0.3818128860771118,0.5203261196729888,0.017779076928134595,0.016618998922492276
11,train,2018-08-08 08:30:00,0.0008688488150521613,0.001114475735928481,0.0013463570477356736,0.00014330038178371487,0.00032565889677896586,0.001808176259172176,0.0016822461161949982,0.3817994228436166,0.5202172786551374,0.017778933561594375,0.01661890449613557
11,train,2018-08-08 08:35:00,0.0008718412730946879,0.001128163256935065,0.0013297552004774577,0.00014328001011594505,0.0003256571266476326,0.0018060570319329175,0.0016822429077955376,0.3817862291388918,0.5200965276082635,0.017778779102746518,0.016618810143200123
11,train,2018-08-08 08:40:00,0.0008750836158458894,0.0011551196671685056,0.0013334133959159997,0.00014325816679721892,0.0003256547648801375,0.0018038306180592385,0.0016822404716162914,0.3817733617116444,0.5199624180031356,0.017778614355810112,0.01661871724545944
11,train,2018-08-08 08:45:00,0.0008786141740877463,0.0011949149300556252,0.0013588017907946925,0.0001432348590316804,0.00032565177988607444,0.0018014909641257961,0.001682238808831388,0.38176086382808144,0.5198132611583103,0.017778440003536428,0.0166186273786403
11,train,2018-08-08 08:50:00,0.000882416012385367,0.001246968255189854,0.0014062978532066056,0.00014321015264825843,0.0003256481379587584,0.0017990334213688927,0.0016822378667193238,0.38174887139377944,0.519647006423057,0.01777825645691807,0.01661854194011791
11,train,2018-08-08 08:55:00,0.0008865332703733448,0.0013130094260577199,0.0014769591543264719,0.0001431840846697101,0.0003256438466085074,0.0017964514592693167,0.0016822374986528593,0.3817374276242058,0.5194615342496274,0.017778063995098202,0.01661846212965464
11,train,2018-08-08 09:00:00,0.0008910158589077457,0.0013930864257159742,0.001572084538134456,0.0001431566743449325,0.00032563895198927355,0.0017937372810448687,0.001682237459281445,0.38172656673541505,0.5192544023086049,0.017777862476456192,0.016618389011286153
11,train,2018-08-08 09:05:00,0.000895837184249732,0.001482365321978313,0.0016805200945879065,0.00014312804961620645,0.00032563347604952226,0.0017908864717848891,0.0016822373777295354,0.3817165110264081,0.5190223040400002,0.017777651139669632,0.01661832330784285
11,train,2018-08-08 09:10:00,0.0009008281883944833,0.0015728201178209361,0.001796600206937715,0.00014309834836905773,0.0003256275160495426,0.0017878973905854029,0.0016822366899960943,0.38170730455971974,0.51876279441396,0.017777430314559275,0.0166182648830082
11,train,2018-08-08 09:15:00,0.0009056667742385775,0.0016652105200862907,0.0019188956134471395,0.00014306829988891163,0.00032562059498963367,0.0017848060690978105,0.0016822345728204479,0.38170056888928844,0.5184682364707983,0.017777195538783097,0.016618213924441898
11,train,2018-08-08 09:20:00,0.0009102603358555396,0.0017586975464574518,0.002045184662385415,0.00014303826176216252,0.00032561230893597465,0.0017816494347828356,0.0016822302166370365,0.38169671278438094,0.5181345043801228,0.017776945292193976,0.01661816955922461
11,train,2018-08-08 09:25:00,0.0009146755068209055,0.001858582031809131,0.002177415872686403,0.00014300764146449627,0.00032560326071491623,0.0017784140388137123,0.001682223222663317,0.38169404221979514,0.5177693982076633,0.017776688518421742,0.01661812947366066
11,train,2018-08-08 09:30:00,0.0009187389795229854,0.0019594301927212295,0.0023179264454293554,0.00014297692965356743,0.0003255931752482347,0.0017751236830216963,0.0016822127032427652,0.38169253540834097,0.5173717625479459,0.017776426901673106,0.016618092690932673
11,train,2018-08-08 09:35:00,0.0009224235841583849,0.0020598389562706144,0.0024665413048858623,0.00014294626598878397,0.00032558206089425463,0.0017717922556929981,0.0016821979745948192,0.3816918030936964,0.5169438454463404,0.017776164287457562,0.016618057986001484
11,train,2018-08-08 09:40:00,0.0009257517918119968,0.0021642371100810257,0.00262386672479646,0.00014291579756941505,0.0003255699141435928,0.0017684326501973835,0.0016821783486086301,0.3816915388389458,0.5164878838337095,0.01777590408095775,0.016618024340803214
11,train,2018-08-08 09:45:00,0.000928788685228371,0.0022716896975593062,0.002790464254681038,0.00014288559393161156,0.00032555678152457055,0.0017650557794763567,0.0016821532363469724,0.3816914980368089,0.5160060788743364,0.017775649010457077,0.016617990951517156
11,train,2018-08-08 09:50:00,0.0009315673658462051,0.0023825911645552556,0.0029664798677505604,0.00014285569245732184,0.00032554273490973247,0.001761670982645178,0.001682122120113218,0.38169149188562973,0.515500718770704,0.017775401420064885,0.01661795711170834
11,train,2018-08-08 09:55:00,0.0009341271016896346,0.00249723526026047,0.0031519951911103683,0.00014282613089606501,0.00032552783064377516,0.0017582869682857322,0.001682084515239458,0.3816913803486099,0.5149738917321428,0.017775163133487565,0.01661792220552918
11,train,2018-08-08 10:00:00,0.0009365132605382633,0.0026159975238459793,0.0033471060455651253,0.00014279693973810848,0.00032551210693786267,0.0017549118128035361,0.001682039978627808,0.3816910548159478,0.5144274898933178,0.017774935483232834,0.01661788569103501
11,train,2018-08-08 10:05:00,0.0009386023266857222,0.002718696561226606,0.0035114679156906135,0.00014276834279569917,0.0003254954641775337,0.0017515614763815954,0.0016819873057497508,0.38169035700586224,0.5138622605739523,0.017774719338984918,0.01661784670576942
11,train,2018-08-08 10:10:00,0.0009399425667327928,0.0027992581366883804,0.003651428533504409,0.00014274051566047356,0.0003254781007516529,0.001748253857429909,0.0016819256579447244,0.3816891870579376,0.5132816219824244,0.017774517325991505,0.01661780348315534
11,train,2018-08-08 10:15:00,0.0009403122684606288,0.00286241693055725,0.0037724349147215076,0.00014271363641745155,0.0003254603598747803,0.0017450065845535454,0.0016818543970681214,0.38168752958808827,0.5126902172478779,0.017774332582142775,0.016617753610880238
11,train,2018-08-08 10:20:00,0.0009400649009269235,0.0029275410985859867,0.0038789235293764466,0.000142687414095318,0.0003254429956992914,0.0017418264978484603,0.0016817740975785852,0.3816855181288735,0.5120928337622941,0.017774166522496613,0.01661769501073871
11,train,2018-08-08 10:25:00,0.0009390627914836921,0.002979679146567848,0.003975281601402804,0.00014266178430996957,0.0003254265656126888,0.0017387221461944566,0.0016816850441673562,0.381683323371046,0.5114942913803117,0.017774020715413886,0.016617624899916247
11,train,2018-08-08 10:30:00,0.0009373304810423115,0.003024757641015067,0.004063642926469773,0.00014263699462564253,0.00032541118366721583,0.0017357047565727962,0.0016815867044823137,0.38168102916695584,0.5108982021447787,0.017773896172692802,0.0166175399809654
11,train,2018-08-08 10:35:00,0.000935253945680368,0.0030725702671348374,0.00414543444175117,0.00014261301503219203,0.00032539704946969375,0.00173277848147958,0.0016814792384855458,0.38167874453313416,0.5103074641677147,0.01777379236140545,0.01661743743491936
11,train,2018-08-08 10:40:00,0.000932857575225478,0.0031147296854412677,0.004223166528826147,0.00014258988916947114,0.0003253842352423199,0.0017299475187110905,0.0016813626370316902,0.3816765531238702,0.5097246210021538,0.017773708399858413,0.016617314113250157
11,train,2018-08-08 10:45:00,0.0009302030699091697,0.003154004504526291,0.004297956563975521,0.00014256776397042668,0.0003253726348064854,0.0017272165145214605,0.0016812365100787564,0.3816744845354263,0.5091515489160334,0.017773642949836344,0.016617166614019685
11,train,2018-08-08 10:50:00,0.0009293029134247383,0.0032748118771426817,0.00436745010374118,0.0001425440472899498,0.00032536403741181017,0.00172453739125966,0.0016811094577011995,0.3816731657292051,0.5085922194796342,0.01777359077046974,0.016616998615694937
11,train,2018-08-08 10:55:00,0.0009287820936596563,0.0033664564572333943,0.004445306538028597,0.00014251774320617677,0.0003253587301189804,0.0017218933638743917,0.0016809847960921043,0.38167263727828193,0.5080494971636876,0.017773549938861516,0.016616809293174734
11,train,2018-08-08 11:00:00,0.0009279490388188393,0.0034431807125021386,0.004527914033492363,0.00014248966701525565,0.0003253556369386159,0.0017192934107914904,0.0016808597456548044,0.38167251525986823,0.5075225361725119,0.017773519685149113,0.01661659511745501
11,train,2018-08-08 11:05:00,0.0009280858013906633,0.003557228396692867,0.0046096871690991395,0.00014245899651823909,0.0003253542994714727,0.0017167215216866692,0.0016807364268701236,0.3816725099711408,0.507010678269025,0.017773497317322105,0.01661635775576043
11,train,2018-08-08 11:10:00,0.0009283978730492352,0.003647866782389133,0.004696239212469719,0.00014242572081383107,0.0003253539966438054,0.0017141744740462048,0.0016806146181069922,0.3816722456522227,0.506513962707395,0.017773481569890278,0.016616095620471148
11,train,2018-08-08 11:15:00,0.0009284393811428885,0.00372391706824793,0.004784034551421885,0.00014239081540814232,0.00032535399451412656,0.0017116612081179363,0.0016804914470163919,0.3816714460849086,0.5060309552252445,0.01777347150537084,0.01661580545714014
11,train,2018-08-08 11:20:00,0.00092829356873553,0.0037898773066735616,0.004870277163953335,0.00014235512986069413,0.00032535386095248564,0.0017091891350625534,0.0016803645842348941,0.3816699659410011,0.5055603560452354,0.01777346594074219,0.016615484378969862
11,train,2018-08-08 11:25:00,0.0009280204254443536,0.0038492770307092454,0.004954494234762243,0.0001423192676028199,0.0003253533561095054,0.001706763592164273,0.001680232458802331,0.38166771759295726,0.505101449764999,0.017773463583416162,0.01661512966406531
11,train,2018-08-08 11:30:00,0.0009276649521936142,0.0039047230890275043,0.0050370477618149065,0.0001422836248258279,0.0003253523356897408,0.001704388348225239,0.0016800940908820348,0.3816646277942958,0.5046539996748461,0.017773463086282023,0.016614738697959458
11,train,2018-08-08 11:35:00,0.0009266966846869793,0.003932832591140522,0.005118173085438328,0.00014224934613819612,0.00032535089327245093,0.0017020764989175556,0.0016799462818829975,0.38166082602183127,0.5042175021898094,0.017773463040363167,0.016614306806599085
11,train,2018-08-08 11:40:00,0.0009256215385638142,0.00396799512022595,0.005195349080246433,0.0001422167835080016,0.00032534911159575814,0.001699832956463469,0.0016797878869231101,0.38165639839131243,0.5037916410178325,0.01777346169601167,0.016613832382257727
11,train,2018-08-08 11:45:00,0.000924689248391457,0.0040082410221081635,0.005270973114382979,0.00014218568063759847,0.0003253469320162717,0.001697656206315813,0.0016796197385667351,0.38165124730619165,0.5033770936918093,0.0177734572881734,0.01661331494818168
11,train,2018-08-08 11:50:00,0.0009199313363067469,0.003869155474065106,0.005351408081269563,0.00014216184384391567,0.0003253459067841608,0.0016956280649411892,0.0016794200730339869,0.3816473680260623,0.502968582263624,0.01777344506676754,0.016612728350980155
11,train,2018-08-08 11:55:00,0.0009151122900758587,0.003801982975711475,0.005415052739976016,0.00014214522533311197,0.00032534580800792684,0.001693766663099275,0.0016791820668819533,0.38164515170481655,0.5025644738582093,0.017773420793816254,0.016612066741793968
11,train,2018-08-08 12:00:00,0.0009114862794750514,0.0037783129331798036,0.005472089994740163,0.00014213310077622812,0.00032534576872031857,0.0016920515650532672,0.0016789140351057817,0.3816438412182101,0.5021692199016532,0.01777338188949702,0.016611332737520097
